Proteins	Genes	Cerebellum	Frontal_Cortex	Heart	Kidney	Liver	Lung	Spleen	Amygdala	Entorhinal_Cortex	Gut	Olfactory_Bulb	Striatum	Thalamus	Substantia_Nigra
Q9JLH8	Tmod4	NA	NA	14.12421	NA	NA	8.534461804	NA	NA	NA	NA	NA	NA	NA	NA
Q9JLI6	Scly	14.35116332	13.58352592	13.30525289	15.96685415	16.65638283	14.42436429	15.02188625	13.41303474	13.35711139	15.02637952	13.74334946	13.42949252	12.97839709	13.79830821
Q9JLI7	Spag6	NA	NA	NA	NA	NA	9.36341053	NA	NA	NA	NA	NA	NA	NA	NA
Q9JLI8	Sart3	14.28502858	14.07197224	12.79703346	13.74044558	13.74856867	14.16008166	15.64530006	14.05863073	14.11729623	14.32747953	14.20977698	14.05368233	13.86399853	13.73530953
Q9JLJ0	Litaf	12.16376491	10.99999767	NA	NA	12.08750552	12.53481449	12.30473551	10.84243031	10.09666083	11.46470837	10.32129376	11.07567269	11.06198351	11.6768553
Q9JLJ2	Aldh9a1	17.21777158	16.41851518	16.17508137	19.78929931	20.0047394	16.97194451	17.38806306	17.16326997	16.59651584	18.20242891	16.44651387	16.69508013	17.44928321	17.45011496
Q9JLJ4	Elovl2	11.19221932	9.715008584	NA	10.60754717	16.38263452	NA	NA	12.38114947	9.614334754	NA	11.8048442	10.53878361	8.73214554	11.32012498
Q9JLJ5	Elovl1	9.196099503	7.318477757	9.916732799	10.96116553	12.41016429	14.51722353	11.57548653	8.641273397	8.120947879	13.26482269	8.952740968	10.07635758	8.330712512	9.001277181
Q9JLM4	Zmym3	9.501333002	9.762005246	NA	8.20900175	7.620852432	7.204970697	8.501563118	9.810296471	10.62527852	8.835295536	10.16924713	9.699337756	10.16829626	9.930825789
Q9JLM8	Dclk1	14.91476848	17.21039236	9.892676562	NA	10.94879425	11.91926522	13.65455571	16.81854429	17.38585653	13.6700856	17.55123589	16.82692377	16.29147806	16.09537753
Q9JLM8-2	Dclk1	NA	NA	NA	NA	NA	NA	NA	9.060450011	9.874059898	NA	9.500071669	NA	NA	NA
Q9JLM9	Grb14	11.51249096	11.1983802	13.61584431	11.43654649	13.80856896	12.08907041	NA	11.47136602	11.26643931	10.53614551	10.6099168	11.62747742	11.31328925	11.75609767
Q9JLN9	Mtor	14.25873027	14.55797623	12.69869087	13.68326527	13.78011702	13.42709921	12.973574	14.29783584	14.68268174	13.25105787	14.61411208	14.35681863	14.35974981	14.19755002
Q9JLQ0	Cd2ap	14.62650038	11.91394919	14.95611169	15.14616722	13.86250171	15.43496926	15.85594481	12.53520358	12.20436128	15.81078931	13.56703744	12.25989007	13.46699979	13.02335413
Q9JLQ2	Git2	NA	NA	9.881946743	NA	10.39334256	9.91610706	10.80193	NA	NA	9.752750558	NA	NA	NA	NA
Q9JLR1	Sec61a2	15.1824212	15.76491348	14.12628131	14.65430649	16.41012432	14.70782601	15.12563486	14.86839333	14.74714939	15.91074612	14.63106911	14.08130261	14.72697746	14.57435587
Q9JLT2	Treh	NA	NA	NA	14.72876987	NA	8.682420135	8.441609796	NA	NA	12.68234828	12.02266663	NA	NA	NA
Q9JLV1	Bag3	14.42734677	12.90155114	18.25904044	15.06325534	15.75466924	16.22830422	13.24943315	12.77019858	12.92809561	15.19439627	12.90982144	12.03798879	12.66003725	12.99582244
Q9JLV6	Pnkp	17.05983384	14.5914192	12.96533913	13.67598032	14.40251789	15.05525968	16.34507856	13.39088175	12.09054563	13.62928359	12.24895402	12.64248173	13.04912101	13.30200444
Q9JLY7	Dusp14	9.612501411	12.50560794	NA	NA	NA	8.140349576	NA	9.941181631	11.85476459	NA	12.64974937	11.82469197	9.274923147	9.048361225
Q9JLZ3	Auh	17.06447388	17.20103341	15.89757993	16.27243753	14.71762937	13.43195772	12.89499744	17.94214751	17.44475323	14.66973281	17.7261623	16.896209	17.8827648	18.27132178
